$ADVER,3080,2.3
$GPRMC,200146.000,A,3748.1952,N,12217.6783,W,1.78,122.97,160714,,,D*76
$GPRMC,200147.000,A,3748.1950,N,12217.6778,W,1.79,118.34,160714,,,D*70
$GPRMC,200148.000,A,3748.1948,N,12217.6772,W,2.00,118.52,160714,,,D*71
$GPRMC,200149.000,A,3748.1945,N,12217.6766,W,1.79,115.97,160714,,,D*71
$GPRMC,200150.000,A,3748.1943,N,12217.6760,W,1.88,112.78,160714,,,D*71
$GPRMC,200151.000,A,3748.1940,N,12217.6755,W,1.92,108.99,160714,,,D*7A
$GPRMC,200152.000,A,3748.1938,N,12217.6749,W,1.95,105.42,160714,,,D*77
$GPRMC,200153.000,A,3748.1937,N,12217.6742,W,2.01,114.63,160714,,,D*7F
$GPRMC,200154.000,A,3748.1934,N,12217.6735,W,2.28,118.17,160714,,,D*7F
$GPRMC,200155.000,A,3748.1931,N,12217.6729,W,2.08,115.44,160714,,,D*7F
$GPRMC,200156.000,A,3748.1929,N,12217.6723,W,1.78,114.62,160714,,,D*7E
$GPRMC,200157.000,A,3748.1924,N,12217.6718,W,1.84,121.72,160714,,,D*7E
$GPRMC,200158.000,A,3748.1920,N,12217.6713,W,1.82,121.91,160714,,,D*75
$GPRMC,200159.000,A,3748.1917,N,12217.6708,W,1.84,123.73,160714,,,D*72
$GPRMC,200200.000,A,3748.1912,N,12217.6703,W,1.98,121.97,160714,,,D*76
$GPRMC,200201.000,A,3748.1909,N,12217.6697,W,1.84,116.49,160714,,,D*7B
$GPRMC,200202.000,A,3748.1908,N,12217.6691,W,1.93,106.55,160714,,,D*75
$GPRMC,200203.000,A,3748.1903,N,12217.6682,W,1.87,129.05,160714,,,D*70
$GPRMC,200204.000,A,3748.1898,N,12217.6677,W,1.72,145.81,160714,,,D*72
$GPRMC,200205.000,A,3748.1895,N,12217.6675,W,1.11,163.80,160714,,,D*7C
$GPRMC,200206.000,A,3748.1890,N,12217.6674,W,1.22,184.69,160714,,,D*75
$GPRMC,200207.000,A,3748.1886,N,12217.6674,W,1.39,179.35,160714,,,D*72
$GPRMC,200208.000,A,3748.1882,N,12217.6674,W,1.30,190.97,160714,,,D*7F
$GPRMC,200209.000,A,3748.1877,N,12217.6676,W,1.46,193.51,160714,,,D*7E
$GPRMC,200210.000,A,3748.1872,N,12217.6677,W,1.19,187.31,160714,,,D*7B
$GPRMC,200211.000,A,3748.1869,N,12217.6678,W,0.84,187.44,160714,,,D*78
$GPRMC,200212.000,A,3748.1865,N,12217.6678,W,1.10,188.17,160714,,,D*72
$GPRMC,200213.000,A,3748.1860,N,12217.6678,W,1.33,184.84,160714,,,D*71
$GPRMC,200214.000,A,3748.1856,N,12217.6679,W,0.91,190.07,160714,,,D*75
$GPRMC,200215.000,A,3748.1853,N,12217.6679,W,0.68,199.07,160714,,,D*7E
$GPRMC,200216.000,A,3748.1850,N,12217.6682,W,0.84,203.94,160714,,,D*72
$GPRMC,200217.000,A,3748.1847,N,12217.6684,W,0.72,193.13,160714,,,D*7F
$GPRMC,200218.000,A,3748.1843,N,12217.6685,W,0.99,196.10,160714,,,D*76
$GPRMC,200219.000,A,3748.1840,N,12217.6687,W,0.65,202.63,160714,,,D*7F
$GPRMC,200220.000,A,3748.1837,N,12217.6689,W,0.89,184.93,160714,,,D*7B
$GPRMC,200221.000,A,3748.1833,N,12217.6690,W,0.63,190.04,160714,,,D*79
$GPRMC,200222.000,A,3748.1830,N,12217.6692,W,0.52,222.16,160714,,,D*70
$GPRMC,200223.000,A,3748.1826,N,12217.6694,W,0.73,208.25,160714,,,D*7B
$GPRMC,200224.000,A,3748.1823,N,12217.6696,W,0.59,207.47,160714,,,D*78
$GPRMC,200225.000,A,3748.1821,N,12217.6698,W,0.47,230.93,160714,,,D*77
$GPRMC,200226.000,A,3748.1819,N,12217.6700,W,0.28,213.47,160714,,,D*7E
$GPRMC,200227.000,A,3748.1816,N,12217.6701,W,0.15,92.71,160714,,,D*41
$GPRMC,200228.000,A,3748.1813,N,12217.6699,W,0.07,328.31,160714,,,D*7E
$GPRMC,200229.000,A,3748.1812,N,12217.6700,W,0.24,257.44,160714,,,D*75
$GPRMC,200230.000,A,3748.1811,N,12217.6702,W,0.23,250.96,160714,,,D*73
